Star Number,Star Name,Durchmusterung Identification,RA (degrees),Dec (degrees),Parallax (arsec),Distance (parsecs),X (parsecs),Y (parsecs),Z (parsecs)
4829,31    Vir,BD+07 2568,12.699194444444444,6.806666666666667,0.012,83.33333333333333,80.72181472886608,18.190254062934628,9.876625357324924
4831,,CD-48 7608,12.709833333333332,-48.81305555555555,0.025,40.0,25.695287876255662,5.795317290657461,-30.102599197693138
4842,Iot Cru,CP-60 4273,12.760527777777778,-60.98111111111111,0.036,27.77777777777778,13.142135102248236,2.976300106902836,-24.290550856238518
4845,10    CVn,BD+40 2570,12.74986111111111,39.278888888888886,0.063,15.873015873015873,11.98392204384843,2.7116541717936777,10.049138122474556
4846,,BD+46 1817,12.752166666666668,45.44027777777777,0.002,500.0,342.1726823800038,77.43937528703,356.25973472738616
4847,32    Vir,BD+08 2639,12.760305555555556,7.673333333333334,0.014,71.42857142857143,69.04065822449834,15.635360406346614,9.537496171332837
4849,33    Vir,BD+10 2468,12.772916666666667,9.54,0.021,47.61904761904761,45.79839715772908,10.382376948143861,7.892196325148556
4863,7    Dra,BD+67  764,12.79288888888889,66.79027777777777,0.023,43.47826086956522,16.709352793259185,3.7940909927272934,39.959499133638715
4864,,BD+25 2568,12.813055555555556,24.840277777777775,0.043,23.255813953488374,20.57872161807956,4.680302254207413,9.769537860825894
4867,,BD+61 1320,12.810944444444445,60.32,0.041,24.390243902439025,11.776330073791076,2.6778822380556204,21.19035144429403
4874,,CD-33 8653,12.844777777777779,-33.99944444444444,0.02,50.0,40.41484748838942,9.215249304437883,-27.95924324346567
4883,31    Com,BD+28 2156,12.861638888888889,27.540555555555557,0.011,90.90909090909092,78.58520669599305,17.943048603980632,42.03421350829102
4888,,CD-48 7753,12.88525,-48.94333333333333,0.02,50.0,32.01329403785901,7.3233499487581,-37.70301778868112
4889,,CD-39 7893,12.890611111111111,-40.178888888888885,0.056,17.857142857142858,13.299615022385542,3.0437248641292505,-11.521003872416083
4891,38    Vir,BD-02 3593,12.886444444444445,-3.5530555555555554,0.042,23.809523809523807,23.165243735916,5.299781255885371,-1.4755423855828305
4892,,BD+84  289,12.8185,83.41805555555555,0.001,1000.0,111.76741587760128,25.430887554584245,993.408936292718
4893,,BD+84  290,12.820444444444444,83.41277777777778,0.001,1000.0,111.85577849890709,25.45498565896934,993.3983735246928
4894,35    Com,BD+22 2519,12.888277777777777,21.245,0.021,47.61904761904761,43.26468964513014,9.899621256208421,17.255081136851224
4902,40Psi Vir,BD-08 3449,12.905888888888889,-9.53888888888889,0.021,47.61904761904761,45.77432756378141,10.488672135794273,-7.891285640285657
4903,,CD-43 7953,12.91625,-44.151944444444446,0.044,22.72727272727273,15.894111589255703,3.644982094319263,-15.830990112441306
4905,77Eps UMa,BD+56 1627,12.900472222222223,55.959722222222226,0.009,111.11111111111111,60.62738502723992,13.886050697381007,92.07158515597659
4910,43Del Vir,BD+04 2669,12.926722222222221,3.3975,0.022,45.45454545454546,44.224723801534424,10.150524146247658,2.693764413191611
4914,12Alp1CVn,BD+39 2580,12.933444444444445,38.31472222222222,0.027,37.03703703703704,28.32266355092959,6.504157813068196,22.962246688998047
4915,12Alp2CVn,BD+39 2580,12.933805555555557,38.318333333333335,0.027,37.03703703703704,28.321212004494775,6.504012382961656,22.964078165726477
4916,8    Dra,BD+66  778,12.924583333333333,65.43861111111111,0.032,31.25,12.660536104310376,2.905367489265445,28.42238845177817
4923,Del Mus,CP-70 1548,13.037833333333333,-71.54888888888888,0.03,33.333333333333336,10.277884272353687,2.3799860248119997,-31.619801905086558
4924,37    Com,BD+31 2434,13.004583333333333,30.785,0.016,62.5,52.31624603709061,12.082565230702631,31.988623259409223
4926,,BD+19 2622,13.010777777777777,18.373055555555556,0.02,50.0,46.233036994117505,10.682898349648493,15.760138741509856
4928,9    Dra,BD+67  773,12.998638888888888,66.59722222222221,0.005,200.0,77.40289830884797,17.867930351006315,183.54707406646864
4931,78    UMa,BD+57 1408,13.012166666666667,56.36638888888889,0.034,29.41176470588235,15.872284880317862,3.6679559732469356,24.48813130417554
4932,47Eps Vir,BD+11 2529,13.036277777777778,10.959166666666667,0.043,23.255813953488374,22.243264498398634,5.15009876647286,4.42114801710126
4933,Xi 1Cen,CD-48 7887,13.059222222222223,-49.52722222222222,0.012,83.33333333333333,52.691615261096274,12.222197767087069,-63.39287031964448
4934,,BD+64  927,13.029666666666667,63.61027777777778,0.033,30.3030303030303,13.122145979372611,3.03664350243045,27.145197119961292
4943,14    CVn,BD+36 2337,13.095694444444446,35.79888888888889,0.011,90.90909090909092,71.81650255077912,16.70653477430481,53.17654057125416
4946,39    Com,BD+21 2487,13.105888888888888,21.153333333333332,0.03,33.333333333333336,30.27752726181308,7.0490818412570615,12.028836153865297
4949,40    Com,BD+23 2538,13.106277777777777,22.616111111111113,0.045,22.22222222222222,19.979030014550144,4.651573585148625,8.545664594019549
4954,41    Com,BD+28 2185,13.11963888888889,27.62472222222222,0.008,125.0,107.85966538218348,25.13870586823538,57.95979685017673
4955,49    Vir,BD-09 3628,13.131611111111111,-10.740277777777777,0.025,40.0,38.27163546495461,8.928350007206651,-7.45429305745632
4958,45Psi Hya,BD-22 3515,13.150916666666667,-23.118055555555557,0.012,83.33333333333333,74.63149772081161,17.437221845498314,-32.718913287329876
4963,51The Vir,BD-04 3430,13.165833333333333,-5.538888888888889,0.026,38.46153846153846,37.27571316683582,8.71949174628077,-3.712359414001615
4968,42Alp Com,BD+18 2697,13.166472222222222,17.529444444444444,0.054,18.51851851851852,17.19435906281082,4.022286822271984,5.577701431524092
4969,42Alp Com,BD+18 2697,13.166472222222222,17.529444444444444,0.054,18.51851851851852,17.19435906281082,4.022286822271984,5.577701431524092
4973,,CD-42 8175,13.189777777777778,-43.36888888888889,0.011,90.90909090909092,64.34277244585327,15.079350533691953,-62.42662598107114
4979,,CD-37 8437,13.200888888888889,-37.80305555555555,0.053,18.867924528301888,14.514030703978516,3.4044727274490856,-11.565079082207799
4981,53    Vir,BD-15 3613,13.200972222222221,-16.198611111111113,0.04,25.0,23.373113395969696,5.482532680564871,-6.974195694535688
4983,43Bet Com,BD+28 2193,13.197888888888889,27.878055555555555,0.12,8.333333333333334,7.171645245370214,1.6818154265747403,3.896594126918852
4989,,CP-58 4740,13.237444444444444,-59.10333333333333,0.053,18.867924528301888,9.431086596405628,2.218544945856002,-16.190467563971428
4995,55    Vir,BD-19 3651,13.23636111111111,-19.930833333333336,0.01,100.0,91.51297964318354,21.52545571628747,-34.08855105504516
4997,,BD+40 2633,13.22861111111111,40.15277777777778,0.004,250.0,186.01152970285565,43.7266181915237,161.20699016834337
5001,57    Vir,BD-19 3653,13.266333333333334,-19.943055555555556,0.048,20.833333333333332,19.061380651162903,4.494094854320154,-7.105959251897197
5002,,CP-66 2142,13.286944444444444,-66.78361111111111,0.007,142.85714285714286,54.807491424486415,12.942756243742057,-131.28894549761625
5006,,CD-3010457,13.281416666666667,-31.50611111111111,0.016,62.5,51.861295393412576,12.241731441282212,-32.66184396871564
5011,59    Vir,BD+10 2531,13.279583333333335,9.424166666666666,0.079,12.658227848101266,12.153479311667624,2.868388402479094,2.072684454478507
5015,60Sig Vir,BD+06 2722,13.293416666666667,5.469722222222222,0.011,90.90909090909092,88.0703647371802,20.808267481702714,8.665429555845256
5017,20    CVn,BD+41 2380,13.292361111111111,40.572500000000005,0.019,52.631578947368425,38.907051169337564,9.19176023867025,34.23209043448011
5019,61    Vir,BD-17 3813,13.306750000000001,-18.31138888888889,0.115,8.695652173913043,8.033689759207963,1.9000831478476825,-2.7320101781913206
5020,46Gam Hya,BD-22 3554,13.315361111111113,-23.171666666666667,0.027,37.03703703703704,33.1339197686846,7.841906993516206,-14.573605180265684
5023,21    CVn,BD+50 1994,13.304027777777778,49.68194444444444,0.02,50.0,31.483277230527488,7.444668293662596,38.123223484158366
5028,Iot Cen,CD-36 8497,13.343277777777779,-36.71222222222222,0.062,16.129032258064516,12.580766346761985,2.9840027050030145,-9.641873654347556
5041,,CP-63 2732,13.40013888888889,-64.53583333333333,0.002,500.0,209.12068447712807,49.82011005859014,-451.4271768043739
5042,Iot1Mus,CP-74 1057,13.418638888888887,-74.88777777777779,0.016,62.5,15.849573367332672,3.781350065853773,-60.33856491293945
5044,63    Vir,BD-16 3650,13.383638888888889,-17.735277777777778,0.004,250.0,231.65170660302036,55.11732203781752,-76.15489241859444
5048,,CP-63 2743,13.420527777777778,-64.48527777777778,0.008,125.0,52.3725764433409,12.49673819407055,-112.80932927375854
5054,79Zet UMa,BD+55 1598,13.39875,54.92527777777777,0.047,21.27659574468085,11.89368010171662,2.83320007195052,17.412836571704823
5055,79Zet UMa,BD+55 1598,13.399,54.92166666666667,0.047,21.27659574468085,11.894735300514512,2.8335062771265576,17.412065954123584
5056,67Alp Vir,BD-10 3672,13.419888888888888,-11.161388888888888,0.023,43.47826086956522,41.491201895411,9.899819955844677,-8.41622827388066
5058,,CD-39 8246,13.435500000000001,-39.75527777777778,0.012,83.33333333333333,62.31191289164131,14.885596777622538,-53.29248506875038
5062,80    UMa,BD+55 1603,13.420416666666666,54.988055555555555,0.045,22.22222222222222,12.401778070088023,2.959190723892339,18.20072117949562
5068,69    Vir,BD-15 3668,13.457555555555555,-15.973611111111111,0.059,16.949152542372882,15.847310245758951,3.792188525503975,-4.6643151765639175
5070,,BD+64  949,13.433305555555554,63.26111111111111,0.028,35.714285714285715,15.629134154652844,3.7329870008773325,31.89522186329447
5071,,CD-50 7812,13.490333333333332,-51.165277777777774,0.011,90.90909090909092,55.43404710228161,13.298646014148115,-70.81437174733504
5072,70    Vir,BD+14 2621,13.473833333333333,13.77888888888889,0.043,23.255813953488374,21.96489781917764,5.262697147217767,5.538967879399181
5082,,CP-76  767,13.554111111111112,-77.56833333333333,0.034,29.41176470588235,6.155278416311744,1.4839012072569828,-28.72216022410179
5085,,BD+60 1461,13.474194444444445,59.94583333333333,0.025,40.0,19.48133831067208,4.66777656456264,34.62209294032439
5089,,CD-38 8592,13.517416666666668,-39.4075,0.012,83.33333333333333,62.60393523283873,15.050003644780857,-52.902638196020625
5095,74    Vir,BD-05 3714,13.53275,-6.255833333333333,0.02,50.0,48.32234501401158,11.630385470078583,-5.448404001560043
5096,,BD+42 2405,13.521055555555556,42.10611111111111,0.012,83.33333333333333,60.111813201785324,14.454935241605732,55.875479462811725
5100,76    Vir,BD-09 3711,13.549472222222223,-10.165000000000001,0.021,47.61904761904761,45.567069069286575,10.981306826848291,-8.403976020587285
5105,78    Vir,BD+04 2764,13.568861111111111,3.658888888888889,0.021,47.61904761904761,46.19558136761672,11.149315198159183,3.038869668992764
5107,79Zet Vir,BD+00 3076,13.578222222222221,-0.5958333333333333,0.044,22.72727272727273,22.090857863520498,5.335453751929473,-0.2363424096329482
5109,81    UMa,BD+56 1667,13.568694444444445,55.34861111111111,0.013,76.92307692307692,42.51633040230384,10.261196172042233,63.27897965007502
5110,,BD+37 2426,13.579944444444445,37.1825,0.022,45.45454545454546,35.20186341329653,8.503185060471512,27.470718202084356
5112,24    CVn,BD+49 2227,13.57425,49.01611111111111,0.034,29.41176470588235,18.75078651339674,4.527373402454737,22.20276555562282
5120,,CD-25 9900,13.613444444444443,-26.495,0.021,47.61904761904761,41.42046359612635,10.030953488183245,-21.243795888329362
5127,25    CVn,BD+37 2433,13.624333333333334,36.294999999999995,0.03,33.333333333333336,26.110017061309133,6.3284169672786055,19.731428201159627
5138,,BD+11 2589,13.659611111111111,10.74611111111111,0.011,90.90909090909092,86.788627619886,21.091983435907682,16.950668438545815
5142,82    UMa,BD+53 1640,13.658444444444445,52.921388888888885,0.011,90.90909090909092,53.26002609044935,12.942478052572492,72.52809588442737
5148,,BD+51 1859,13.67311111111111,50.519444444444446,0.049,20.408163265306122,12.608109912387139,3.067258008197831,15.751844990720981
5150,82    Vir,BD-07 3674,13.693555555555555,-8.703055555555554,0.013,76.92307692307692,73.87606563979604,18.000240674041965,-11.639502763207735
5154,83    UMa,BD+55 1625,13.678972222222221,54.681666666666665,0.014,71.42857142857143,40.122926124387895,9.765316142921511,58.282331938351945
5156,,BD+09 2798,13.703527777777778,8.388333333333334,0.035,28.57142857142857,27.461174735209383,6.696104129599008,4.168045376445632
5159,84    Vir,BD+04 2775,13.717694444444444,3.5380555555555553,0.006,166.66666666666666,161.60405466183087,39.44769941459499,10.285246984371044
5168,1    Cen,CD-32 9603,13.761444444444445,-33.04388888888889,0.051,19.607843137254903,15.964523775617785,3.909874022843022,-10.691790226076549
5172,,CD-50 8017,13.777583333333334,-51.43277777777777,0.018,55.55555555555556,33.638595140531606,8.248477849739894,-43.43762520235393
5174,,CD-35 8995,13.782333333333334,-36.25194444444445,0.019,52.631578947368425,41.221357195344716,10.111460382560695,-31.12300085786689
5176,,CD-49 8198,13.794,-50.321111111111115,0.013,76.92307692307692,47.697686096957064,11.710379289498231,-59.202681706201865
5177,,BD+56 1683,13.753666666666666,55.879444444444445,0.024,41.666666666666664,22.702176500917293,5.556727098678885,34.494131054182496
5179,,BD+41 2424,13.770416666666668,41.08861111111111,0.012,83.33333333333333,61.00257109636767,14.950275313546694,54.768787024419375
5183,,BD+07 2690,13.782527777777778,6.350555555555555,0.026,38.46153846153846,37.124899987485,9.106746768555764,4.2542807901027695
5184,,BD+78  466,13.710916666666666,78.06444444444445,0.034,29.41176470588235,5.909354974368449,1.441738346488867,28.775906891727274
5185,4Tau Boo,BD+18 2782,13.787694444444444,17.456666666666667,0.059,16.949152542372882,15.70265543476491,3.8533663299188223,5.084481500519117
5189,,CD-35 9019,13.815305555555556,-35.70388888888889,0.039,25.641025641025642,20.21927984069281,4.972058924357679,-14.964008443602362
5191,85Eta UMa,BD+50 2027,13.792333333333334,49.31333333333333,0.035,28.57142857142857,18.08927330681144,4.44058523307877,21.66531616735576
5192,2    Cen,CD-33 9358,13.824083333333332,-34.450833333333335,0.031,32.25806451612903,25.829876236409458,6.355939489209127,-18.248349326665817
5196,89    Vir,BD-17 3937,13.831194444444444,-18.134166666666665,0.046,21.73913043478261,20.060321230599126,4.938869711323033,-6.766156232325812
5200,5Ups Boo,BD+16 2564,13.82461111111111,15.797777777777778,0.011,90.90909090909092,84.94131419952099,20.90227929012072,24.749357010908415
5209,,CD-2311329,13.855666666666666,-24.390833333333333,0.062,16.129032258064516,14.262077569590094,3.517798292975524,-6.66062460664309
5215,,BD+35 2493,13.852555555555556,34.66444444444444,0.014,71.42857142857143,57.041063246520444,14.066119993448089,40.62637306433968
5219,,BD+35 2496,13.863194444444444,34.44416666666666,0.026,38.46153846153846,30.794437580040093,7.599862998310913,21.75395682087103
5226,10    Dra,BD+65  963,13.857194444444444,64.72333333333333,0.014,71.42857142857143,29.611600346670926,7.3046569103191,64.58975095677407
5227,,BD+69  724,13.849777777777778,68.31527777777778,0.025,40.0,14.350257213903564,3.5379835349800492,37.16924522237462
5232,90    Vir,BD-00 2758,13.911694444444445,-1.5030555555555556,0.027,37.03703703703704,35.938275900713364,8.90160900197316,-0.9714910926243124
5233,,BD-07 3728,13.916166666666667,-8.05888888888889,0.02,50.0,48.05315108990409,11.906342783066615,-7.009541487356133
5235,8Eta Boo,BD+19 2725,13.911416666666668,18.397777777777776,0.108,9.25925925925926,8.528296551878462,2.1123435217145445,2.92233550429564
5238,86    UMa,BD+54 1630,13.897499999999999,53.728611111111114,0.012,83.33333333333333,47.857701438312404,11.841367685693857,67.18531736040248
5239,,CD-45 8815,13.93875,-46.5925,0.025,40.0,26.677907583969773,6.621265545141637,-29.059389008062237
5241,,CP-63 3070,13.960805555555554,-63.68666666666666,0.033,30.3030303030303,13.035931963092473,3.2407526253134398,-27.163130265518383
5245,,BD+32 2411,13.93625,32.0325,0.014,71.42857142857143,58.77095247971793,14.583807076445293,37.88572992711493
5247,9    Boo,BD+28 2278,13.942833333333333,27.491944444444446,0.008,125.0,107.61743683338773,26.718019093090433,57.7029873156759
5255,10    Boo,BD+22 2650,13.977472222222222,21.69611111111111,0.013,76.92307692307692,69.35738642452816,17.263776032521058,28.437207119744322
5257,48    Hya,CD-2411215,14.000027777777778,-25.010277777777777,0.029,34.48275862068965,30.321134281893745,7.559923468370802,-14.57864928944004
5260,Ups2Cen,CD-44 9040,14.028722222222223,-45.603611111111114,0.013,76.92307692307692,52.21167106236823,13.045635786523759,-54.96282884926902
5264,93Tau Vir,BD+02 2761,14.027444444444445,1.5444444444444443,0.024,41.666666666666664,40.40947030121093,10.095774207992985,1.1230156846128811
5267,Bet Cen,CP-59 5365,14.063722222222223,-60.37305555555555,0.009,111.11111111111111,53.28145278276173,13.347517051828262,-96.5847275207378
5268,,CD-3110859,14.050472222222224,-31.683888888888887,0.018,55.55555555555556,45.861113965805316,11.477380146198149,-29.179577171053968
5273,,BD+11 2625,14.058972222222224,10.786666666666667,0.059,16.949152542372882,16.150954242267503,4.0445466181755,3.1720800151023183
5279,,CP-74 1142,14.14086111111111,-74.85027777777778,0.041,24.390243902439025,6.181050697435905,1.5572596649769488,-23.542590176784437
5287,49Pi  Hya,CD-2610095,14.106194444444444,-26.6825,0.049,20.408163265306122,17.685008817242675,4.444199851253975,-9.164206385691736
5288,5The Cen,CD-35 9260,14.111388888888888,-36.37,0.065,15.384615384615383,12.013941657044557,3.020232414137983,-9.123036367255372
5291,11Alp Dra,BD+65  978,14.073138888888888,64.37583333333333,0.018,55.55555555555556,23.304783699082908,5.842143469681319,50.09167764714054
5297,,CP-52 7028,14.165222222222223,-53.439166666666665,0.017,58.8235294117647,33.974344630993365,8.574891818885213,-47.24852113712825
5299,,BD+44 2325,14.132166666666667,43.85444444444445,0.024,41.666666666666664,29.1365880430492,7.335997262336382,28.867862624166452
5300,13    Boo,BD+50 2047,14.13813888888889,49.45805555555556,0.02,50.0,31.51578354452244,7.938523440636559,37.99651606604574
5301,,BD-15 3817,14.180694444444445,-16.301944444444445,0.012,83.33333333333333,77.54573516196974,19.594288296043892,-23.391606802560812
5304,12    Boo,BD+25 2737,14.173305555555554,25.091666666666665,0.042,23.809523809523807,20.906254130030185,5.279732779381912,10.096850205147998
5308,,CP-53 5912,14.221222222222222,-53.66583333333333,0.009,111.11111111111111,63.81515050722255,16.172868334389875,-89.50834546523973
5312,50    Hya,CD-2610158,14.212777777777777,-27.261111111111113,0.048,20.833333333333332,17.952474690460697,4.54693471312258,-9.542631449487438
5313,,BD+03 2867,14.204388888888888,2.4094444444444445,0.009,111.11111111111111,107.61883331191392,27.24052296792472,4.671149469041939
5315,98Kap Vir,BD-09 3878,14.214944444444443,-10.273611111111112,0.022,45.45454545454546,43.35634176607272,10.982874565222227,-8.106774785784594
5317,,BD-00 2796,14.228,-0.8455555555555556,0.027,37.03703703703704,35.89702967777006,9.102013074925662,-0.5465626954263106
5321,4    UMi,BD+78  478,14.147472222222222,77.5475,0.01,100.0,20.909006151147533,5.270400280135916,97.64751068336774
5322,,BD-05 3837,14.239249999999998,-5.947500000000001,0.023,43.47826086956522,41.915639447811834,10.636845120141155,-4.505093097055351
5323,14    Boo,BD+13 2764,14.234777777777778,12.959444444444443,0.022,45.45454545454546,42.936698795349976,10.89239005965807,10.19369598452854
5328,17Kap1Boo,BD+52 1782,14.224361111111111,51.78777777777778,0.01,100.0,59.961107311035306,15.199622344573548,78.57249576421033
5329,17Kap2Boo,BD+52 1782,14.224722222222223,51.790277777777774,0.01,100.0,59.9576881999751,15.199157800394849,78.57519473646414
5334,,BD+70  778,14.20111111111111,69.4325,0.016,62.5,21.28592401630562,5.386606039750048,58.51618506143913
5335,,BD+42 2472,14.23986111111111,41.51888888888889,0.03,33.333333333333336,24.19106236668129,6.139190493762526,22.095564096979807
5338,99Iot Vir,BD-05 3843,14.266916666666667,-6.000555555555556,0.043,23.255813953488374,22.415071117011454,5.699748333291052,-2.4311187539339607
5340,16Alp Boo,BD+19 2777,14.261027777777779,19.1825,0.09,11.11111111111111,10.170792421073129,2.5851361620115174,3.6508687561673008
5349,,CP-60 5294,14.330972222222222,-61.27305555555555,0.034,29.41176470588235,13.696457171299674,3.4990691454989773,-25.791771540240454
5350,21Iot Boo,BD+52 1784,14.269416666666668,51.367222222222225,0.048,20.833333333333332,12.605510650863552,3.205939609926707,16.27423823797127
5351,19Lam Boo,BD+46 1949,14.273055555555556,46.08833333333334,0.045,22.22222222222222,14.936442783570072,3.7997718952112787,16.009109001169527
5356,,CD-2510271,14.316888888888888,-25.815555555555555,0.051,19.607843137254903,17.102802737053135,4.364819041185387,-8.538735607239952
5359,100Lam Vir,BD-12 4018,14.3185,-13.371111111111112,0.017,58.8235294117647,55.45121163506804,14.153405887652418,-13.603376141201409
5364,,CD-44 9236,14.34513888888889,-45.18722222222222,0.02,50.0,34.14088001377653,8.731051454924472,-35.47067876960314
5366,102Ups Vir,BD-01 2938,14.325694444444444,-2.2655555555555558,0.018,55.55555555555556,53.785972942109545,13.735563154349297,-2.196172258717946
5367,Psi Cen,CD-37 9336,14.342611111111111,-37.88527777777778,0.003,333.3333333333333,254.88087548971143,65.17023069033178,-204.6941412265584
5371,,CP-57 6619,14.376944444444446,-58.45944444444445,0.024,41.666666666666664,21.11333554651374,5.411928134250574,-35.511254653717
5381,51    Hya,CD-27 9803,14.384944444444445,-27.753888888888888,0.04,25.0,21.43028279446707,5.496359371252624,-11.641864670713712
5384,,BD+01 2920,14.387583333333334,1.2416666666666667,0.061,16.39344262295082,15.87556698535421,4.072485774814165,0.35523730019284
5385,,BD+09 2882,14.38961111111111,8.445,0.016,62.5,59.88285543938551,15.363730771893795,9.178747256266593
5386,,BD+09 2882,14.389638888888888,8.446666666666667,0.016,62.5,59.88258934282097,15.363693444251613,9.180545591092311
5390,,CD-2411469,14.4135,-24.80638888888889,0.024,41.666666666666664,36.63164407758036,9.41460828921098,-17.481387646445647
5392,,BD+06 2875,14.40313888888889,5.819999999999999,0.023,43.47826086956522,41.89464872613819,10.75916401974508,4.40885086521152
5394,,BD+08 2858,14.405083333333334,8.085,0.015,66.66666666666667,63.928939441113904,16.420207693048997,9.376135968295833
5396,Tau2Lup,CD-44 9323,14.436333333333334,-45.379444444444445,0.002,500.0,340.11504679859354,87.5566366913606,-355.8870471265955
5404,23The Boo,BD+52 1804,14.419944444444443,51.850833333333334,0.072,13.88888888888889,8.309040244842476,2.1364822271286292,10.922295018477243
5405,22    Boo,BD+19 2810,14.440944444444444,19.22694444444444,0.007,142.85714285714286,130.62701620600518,33.63883745921507,47.04438879201948
5409,105Phi Vir,BD-01 2957,14.470027777777778,-2.2280555555555557,0.047,21.27659574468085,20.586095026211137,5.312438591162414,-0.8271724545127594
5420,24    Boo,BD+50 2084,14.477166666666667,49.844722222222224,0.022,45.45454545454546,28.38114776792594,7.327798282584607,34.74089126928441
5423,,BD+42 2508,14.493555555555554,41.795833333333334,0.031,32.25806451612903,23.283830537517208,6.018814039905979,21.499298578789837
5429,25Rho Boo,BD+31 2628,14.5305,30.37138888888889,0.029,34.48275862068965,28.798965577966264,7.464276930178653,17.434586133357552
5430,5    UMi,BD+76  527,14.458749999999998,75.69611111111111,0.019,52.631578947368425,12.591561094374603,3.2467293258787775,50.999945493933474
5433,,BD+27 2388,14.538944444444445,26.677222222222223,0.011,90.90909090909092,78.63054545954834,20.39227225261182,40.81489143715339
5435,27Gam Boo,BD+38 2565,14.534638888888889,38.30833333333333,0.025,40.0,30.382927771799906,7.877159370113335,24.7957266534261
5443,,CP-67 2616,14.629527777777778,-67.93222222222222,0.051,19.607843137254903,7.127892522559652,1.8606001090752466,-18.17137385879619
5444,,CD-45 9293,14.605277777777777,-46.24527777777778,0.019,52.631578947368425,35.22237243303827,9.178205523355777,-38.01615611884588
5447,28Sig Boo,BD+30 2536,14.578,29.745,0.068,14.705882352941176,12.357203372875665,3.21374412532581,7.29618731097762
5450,,CD-45 9302,14.622250000000001,-46.13388888888889,0.023,43.47826086956522,29.153516611773174,7.606013003715329,-31.34613538534448
5451,,BD+57 1519,14.571083333333332,57.06527777777777,0.025,40.0,21.04785169193853,5.47121278710599,33.57162149483352
5455,,BD-11 3770,14.61661111111111,-12.305277777777778,0.034,29.41176470588235,27.80604495291775,7.251541307503096,-6.26824663331625
5457,,CD-46 9469,14.653055555555556,-46.58416666666667,0.021,47.61904761904761,31.663545347908222,8.279052987587823,-34.5897509932465
5458,,CD-48 9218,14.65686111111111,-49.05555555555555,0.009,111.11111111111111,70.44462626937897,18.42412366709198,-83.9272620142758
5459,Alp1Cen,CP-60 5483,14.659972222222223,-60.83527777777778,0.751,1.3315579227696406,0.6277726054895741,0.16422438878767248,-1.162746063254891
5460,Alp2Cen,CP-60 5483,14.660027777777778,-60.83555555555556,0.751,1.3315579227696406,0.6277669926134646,0.16422357082342007,-1.162749209185563
5462,,BD+18 2906,14.637222222222222,18.298333333333336,0.038,26.315789473684212,24.174234457113755,6.31368963242237,8.262232583339994
5463,Alp Cir,CP-64 2977,14.708444444444444,-64.97527777777778,0.056,17.857142857142858,7.30620376190315,1.9178976443323084,-16.180809813968676
5468,33    Boo,BD+45 2204,14.647277777777777,44.404444444444444,0.012,83.33333333333333,57.60003418498097,15.054449681683792,58.30989668242535
5470,Alp Aps,CP-78  893,14.797666666666666,-79.04472222222222,0.029,34.48275862068965,6.335852803379576,1.6737284863994517,-33.85433863333426
5475,29Pi 1Boo,BD+17 2768,14.678777777777777,16.418333333333333,0.002,500.0,463.9580671343854,121.53346172733053,141.32420040989672
5476,29Pi 2Boo,BD+17 2768,14.678861111111111,16.41777777777778,0.002,500.0,463.9592159415569,121.534483761208,141.31954995609217
5477,30Zet Boo,BD+14 2770,14.685805555555556,13.728333333333333,0.009,111.11111111111111,104.41064166636808,27.36397392272259,26.368728644352935
5478,30Zet Boo,BD+14 2770,14.685805555555556,13.728333333333333,0.009,111.11111111111111,104.41064166636808,27.36397392272259,26.368728644352935
5479,,BD+80  448,14.56063888888889,79.66027777777778,0.015,66.66666666666667,11.581308450770216,3.008210447494342,65.58405605721676
5480,31    Boo,BD+08 2903,14.694111111111111,8.161666666666667,0.011,90.90909090909092,87.04513908095757,22.82630271936337,12.906063553930498
5481,32    Boo,BD+12 2729,14.695416666666667,11.660555555555556,0.023,43.47826086956522,41.188058112693994,10.801963267666153,8.787526768738706
5482,,CP-62 4275,14.754805555555556,-62.87583333333333,0.011,90.90909090909092,40.080562122971585,10.555926136491363,-80.91096200901897
5485,,CD-34 9868,14.727611111111111,-35.17361111111111,0.014,71.42857142857143,56.46818386918337,14.843239569674264,-41.14685001211983
5487,107Mu  Vir,BD-05 3936,14.717666666666666,-5.658333333333334,0.045,22.22222222222222,21.38837478019959,5.6181844722838825,-2.1910244158697814
5489,,CD-34 9888,14.749777777777776,-35.19194444444444,0.019,52.631578947368425,41.59451726011618,10.950749991215945,-30.332495957650046
5490,34    Boo,BD+27 2413,14.723722222222221,26.52777777777778,0.002,500.0,432.66886427379325,113.70003992317353,223.31581853844264
5492,,BD+61 1451,14.700888888888889,61.261944444444445,0.017,58.8235294117647,27.356837294250656,7.177385538970895,51.57805931340975
5495,,CD-51 8457,14.783694444444444,-52.38361111111111,0.021,47.61904761904761,28.10314506944107,7.416615799976489,-37.71976595137638
5497,54    Hya,CD-2411661,14.766694444444445,-25.443055555555556,0.049,20.408163265306122,17.820158111037813,4.697208740215453,-8.76762925834841
5502,35Omi Boo,BD+17 2780,14.754027777777777,16.964444444444442,0.045,22.22222222222222,20.554417481863258,5.413071629077588,6.483960056445176
5505,36Eps Boo,BD+27 2417,14.749777777777776,27.075,0.016,62.5,53.81685584280937,14.168572505901189,28.447277204317736
5506,36Eps Boo,BD+27 2417,14.749777777777776,27.074166666666667,0.016,62.5,53.81725595169537,14.168677844120467,28.44646779442465
